blk_no,street,bldg_contract_town,lat,lon,postal,full_address
815C,CHOA CHU KANG AVE 7,CCK,1.376304182,103.7474576,683815,815C CHOA CHU KANG AVENUE 7 KEAT HONG QUAD SINGAPORE 683815
816,JELLICOE RD,KWN,1.306952737,103.8612444,200816,816 JELLICOE ROAD LAVENDER GARDENS SINGAPORE 200816
816,JURONG WEST ST 81,JW,1.345313966,103.6964185,640816,816 JURONG WEST STREET 81 SINGAPORE 640816
816,TAMPINES AVE 4,TAP,1.34770505,103.9375556,520816,816 TAMPINES AVENUE 4 TAMPINES POLYVIEW SINGAPORE 520816
816,WOODLANDS ST 82,WL,1.442026626,103.7899058,730816,816 WOODLANDS STREET 82 SINGAPORE 730816
816,YISHUN ST 81,YS,1.411770944,103.8333683,760816,816 YISHUN STREET 81 SINGAPORE 760816
816A,KEAT HONG LINK,CCK,1.376031519,103.7488246,681816,816A KEAT HONG LINK KEAT HONG MIRAGE SINGAPORE 681816
816B,KEAT HONG LINK,CCK,1.376041135,103.74846,682816,816B KEAT HONG LINK KEAT HONG MIRAGE SINGAPORE 682816
817,JURONG WEST ST 81,JW,1.344705986,103.695721,640817,817 JURONG WEST STREET 81 SINGAPORE 640817
817,TAMPINES ST 81,TAP,1.347635077,103.9366956,520817,817 TAMPINES STREET 81 PICKET FENCE @ TAMPINES PTE. LTD. SINGAPORE 520817
817,WOODLANDS ST 82,WL,1.44187713,103.7909,730817,817 WOODLANDS STREET 82 SINGAPORE 730817
817,YISHUN ST 81,YS,1.412051994,103.8339714,760817,817 YISHUN STREET 81 SINGAPORE 760817
817A,KEAT HONG LINK,CCK,1.376607572,103.748546,681817,817A KEAT HONG LINK KEAT HONG MIRAGE SINGAPORE 681817
817B,KEAT HONG LINK,CCK,1.377087746,103.7487681,682817,817B KEAT HONG LINK KEAT HONG MIRAGE SINGAPORE 682817
817C,KEAT HONG LINK,CCK,1.377566524,103.7489895,683817,817C KEAT HONG LINK KEAT HONG MIRAGE SINGAPORE 683817
818,JURONG WEST ST 81,JW,1.345125754,103.6952141,640818,818 JURONG WEST STREET 81 SINGAPORE 640818
818,TAMPINES ST 81,TAP,1.347972295,103.9368382,520818,818 TAMPINES STREET 81 TAMPINES POLYVIEW SINGAPORE 520818
818,WOODLANDS ST 82,WL,1.441661986,103.78993,730818,818 WOODLANDS STREET 82 SINGAPORE 730818
818A,CHOA CHU KANG AVE 1,CCK,1.377629363,103.7484888,681818,818A CHOA CHU KANG AVENUE 1 KEAT HONG MIRAGE SINGAPORE 681818
818B,CHOA CHU KANG AVE 1,CCK,1.377258748,103.7482919,682818,818B CHOA CHU KANG AVENUE 1 KEAT HONG MIRAGE SINGAPORE 682818
818C,CHOA CHU KANG AVE 1,CCK,1.37672184,103.7481501,683818,818C CHOA CHU KANG AVENUE 1 KEAT HONG MIRAGE SINGAPORE 683818
819,JURONG WEST ST 81,JW,1.345783937,103.6949862,640819,819 JURONG WEST STREET 81 SINGAPORE 640819
819,TAMPINES ST 81,TAP,1.348396484,103.9368087,520819,819 TAMPINES STREET 81 TAMPINES POLYVIEW SINGAPORE 520819
819,WOODLANDS ST 82,WL,1.441126765,103.7906536,730819,819 WOODLANDS STREET 82 SINGAPORE 730819
819,YISHUN ST 81,YS,1.412530854,103.8342279,760819,819 YISHUN STREET 81 SINGAPORE 760819
819A,KEAT HONG LINK,CCK,1.375519189,103.7494854,681819,819A KEAT HONG LINK KEAT HONG VERGE SINGAPORE 681819
82,BEDOK NTH RD,BD,1.329536805,103.9404066,460082,82 BEDOK NORTH ROAD SINGAPORE 460082
82,C'WEALTH CL,QT,1.304220501,103.8004002,140082,82 COMMONWEALTH CLOSE COMMONWEALTH HEIGHTS SINGAPORE 140082
82,LOR 4 TOA PAYOH,TP,1.336020169,103.8485138,310082,82 LORONG 4 TOA PAYOH SINGAPORE 310082
82,REDHILL LANE,BM,1.287415991,103.8194748,150082,82 REDHILL LANE SINGAPORE 150082
82,STRATHMORE AVE,QT,1.294545259,103.8087511,141082,82 STRATHMORE AVENUE SINGAPORE 141082
82,TIONG POH RD,BM,1.283234715,103.8336811,160082,82 TIONG POH ROAD TIONG BAHRU ESTATE SINGAPORE 160082
82,WHAMPOA DR,KWN,1.323873792,103.8564828,320082,82 WHAMPOA DRIVE WHAMPOA SPRING SINGAPORE 320082
82A,CIRCUIT RD,GL,1.324289107,103.8897605,371082,82A CIRCUIT ROAD MACPHERSON SPRING SINGAPORE 371082
82A,LOR 4 TOA PAYOH,TP,1.335979527,103.8489539,311082,82A LORONG 4 TOA PAYOH SINGAPORE 311082
82B,CIRCUIT RD,GL,1.323723378,103.8894015,372082,82B CIRCUIT ROAD MACPHERSON SPRING SINGAPORE 372082
82B,LOR 4 TOA PAYOH,TP,1.335622393,103.8488515,312082,82B LORONG 4 TOA PAYOH SINGAPORE 312082
820,JURONG WEST ST 81,JW,1.346332296,103.6951884,640820,820 JURONG WEST STREET 81 SINGAPORE 640820
820,TAMPINES ST 81,TAP,1.347929653,103.9361199,520820,820 TAMPINES STREET 81 TAMPINES POLYVIEW SINGAPORE 520820
820,WOODLANDS ST 82,WL,1.441186536,103.7901509,730820,820 WOODLANDS STREET 82 SINGAPORE 730820
820,YISHUN ST 81,YS,1.413099011,103.8338677,760820,820 YISHUN STREET 81 SINGAPORE 760820
820A,KEAT HONG LINK,CCK,1.375230651,103.75025,681820,820A KEAT HONG LINK KEAT HONG VERGE SINGAPORE 681820
820B,KEAT HONG LINK,CCK,1.37473335,103.7500631,682820,820B KEAT HONG LINK KEAT HONG VERGE SINGAPORE 682820
821,JURONG WEST ST 81,JW,1.346998108,103.6945288,640821,821 JURONG WEST STREET 81 SINGAPORE 640821
821,TAMPINES ST 81,TAP,1.348419767,103.9346491,520821,821 TAMPINES STREET 81 SINGAPORE 520821
821,WOODLANDS ST 82,WL,1.440822385,103.7901649,730821,821 WOODLANDS STREET 82 SINGAPORE 730821
821,YISHUN ST 81,YS,1.413317909,103.8341439,760821,821 YISHUN STREET 81 SINGAPORE 760821
822,JURONG WEST ST 81,JW,1.347078842,103.693822,640822,822 JURONG WEST STREET 81 SINGAPORE 640822
822,TAMPINES ST 81,TAP,1.348342344,103.9343798,520822,822 TAMPINES STREET 81 SINGAPORE 520822
822,WOODLANDS ST 82,WL,1.441910724,103.7894711,730822,822 WOODLANDS STREET 82 SINGAPORE 730822
822,YISHUN ST 81,YS,1.413824605,103.8340002,760822,822 YISHUN STREET 81 SINGAPORE 760822
823,JURONG WEST ST 81,JW,1.346705198,103.694271,640823,823 JURONG WEST STREET 81 SINGAPORE 640823
823,WOODLANDS ST 82,WL,1.440939721,103.7895024,730823,823 WOODLANDS STREET 82 SINGAPORE 730823
823,YISHUN ST 81,YS,1.413956156,103.8337397,760823,823 YISHUN STREET 81 SINGAPORE 760823
824,JURONG WEST ST 81,JW,1.346400047,103.6941394,640824,824 JURONG WEST STREET 81 SINGAPORE 640824
824,TAMPINES ST 81,TAP,1.349037435,103.9327149,520824,824 TAMPINES STREET 81 SINGAPORE 520824
824,WOODLANDS ST 81,WL,1.439232688,103.7886999,730824,824 WOODLANDS STREET 81 SINGAPORE 730824
824,YISHUN ST 81,YS,1.413745321,103.8333032,760824,824 YISHUN STREET 81 SINGAPORE 760824
825,JURONG WEST ST 81,JW,1.346190091,103.6932285,640825,825 JURONG WEST STREET 81 SINGAPORE 640825
825,TAMPINES ST 81,TAP,1.349437509,103.9327877,520825,825 TAMPINES STREET 81 SINGAPORE 520825
825,WOODLANDS ST 81,WL,1.438831226,103.7895893,730825,825 WOODLANDS STREET 81 SINGAPORE 730825
825,YISHUN ST 81,YS,1.414438586,103.8327737,760825,825 YISHUN STREET 81 SINGAPORE 760825
826,JURONG WEST ST 81,JW,1.346045295,103.6944236,640826,826 JURONG WEST STREET 81 SINGAPORE 640826
826,TAMPINES ST 81,TAP,1.349339646,103.9336108,520826,826 TAMPINES STREET 81 SINGAPORE 520826
826,WOODLANDS ST 81,WL,1.439223598,103.7895095,730826,826 WOODLANDS STREET 81 SINGAPORE 730826
826,YISHUN ST 81,YS,1.414174103,103.8324542,760826,826 YISHUN STREET 81 SINGAPORE 760826
827,JURONG WEST ST 81,JW,1.345637888,103.6931541,640827,827 JURONG WEST STREET 81 SINGAPORE 640827
827,TAMPINES ST 81,TAP,1.349721495,103.9337192,520827,827 TAMPINES STREET 81 SINGAPORE 520827
827,WOODLANDS ST 81,WL,1.439871578,103.7893555,730827,827 WOODLANDS STREET 81 SINGAPORE 730827
827,YISHUN ST 81,YS,1.41479191,103.8324631,760827,827 YISHUN STREET 81 SINGAPORE 760827
827A,TAMPINES ST 81,TAP,1.349811329,103.9326079,521827,827A TAMPINES STREET 81 GOLDEN PINES SINGAPORE 521827
828,JURONG WEST ST 81,JW,1.345156894,103.6931141,640828,828 JURONG WEST STREET 81 SINGAPORE 640828
828,TAMPINES ST 81,TAP,1.348930841,103.9345881,520828,828 TAMPINES STREET 81 SINGAPORE 520828
828,WOODLANDS ST 81,WL,1.439540442,103.7899841,730828,828 WOODLANDS STREET 81 SINGAPORE 730828
828,YISHUN ST 81,YS,1.41519093,103.8329017,760828,828 YISHUN STREET 81 SINGAPORE 760828
828A,JURONG WEST ST 81,JW,1.345021981,103.6935261,641828,828A JURONG WEST STREET 81 SINGAPORE 641828
829,JURONG WEST ST 81,JW,1.344977424,103.6938822,640829,829 JURONG WEST STREET 81 SINGAPORE 640829
829,TAMPINES ST 81,TAP,1.349224196,103.9349125,520829,829 TAMPINES STREET 81 SINGAPORE 520829
829,WOODLANDS ST 83,WL,1.439478289,103.790258,730829,829 WOODLANDS STREET 83 SINGAPORE 730829
829,YISHUN ST 81,YS,1.414540772,103.8333464,760829,829 YISHUN STREET 81 SINGAPORE 760829
83,C'WEALTH CL,QT,1.304678661,103.8004236,140083,83 COMMONWEALTH CLOSE COMMONWEALTH HEIGHTS SINGAPORE 140083
83,LOR 2 TOA PAYOH,TP,1.335787912,103.847992,310083,83 LORONG 2 TOA PAYOH SINGAPORE 310083
83,MACPHERSON LANE,GL,1.331549855,103.8855179,360083,83 MACPHERSON LANE MACPHERSON VIEW SINGAPORE 360083
83,MARINE PARADE CTRL,MP,1.302559768,103.9060746,440083,83 MARINE PARADE CENTRAL MARINE PARADE PROMENADE SINGAPORE 440083
83,REDHILL LANE,BM,1.286868975,103.8194359,150083,83 REDHILL LANE SINGAPORE 150083
83,STRATHMORE AVE,QT,1.294642864,103.808264,141083,83 STRATHMORE AVENUE SINGAPORE 141083
83,WHAMPOA DR,KWN,1.323574833,103.8570349,320083,83 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 320083
83A,CIRCUIT RD,GL,1.323313504,103.8896103,371083,83A CIRCUIT ROAD MACPHERSON SPRING SINGAPORE 371083
83B,CIRCUIT RD,GL,1.323460514,103.8900381,372083,83B CIRCUIT ROAD MACPHERSON SPRING SINGAPORE 372083
830,HOUGANG CTRL,HG,1.370749546,103.8903291,530830,830 HOUGANG CENTRAL SINGAPORE 530830
830,JURONG WEST ST 81,JW,1.34533161,103.6934366,640830,830 JURONG WEST STREET 81 SINGAPORE 640830
830,TAMPINES ST 82,TAP,1.349841927,103.9348177,520830,830 TAMPINES STREET 82 TAMPINES PALMWALK SINGAPORE 520830
830,WOODLANDS ST 83,WL,1.439285239,103.7907853,730830,830 WOODLANDS STREET 83 SINGAPORE 730830
830,YISHUN ST 81,YS,1.414238374,103.8339538,760830,830 YISHUN STREET 81 SINGAPORE 760830
830A,JURONG WEST ST 81,JW,1.345257887,103.694214,641830,830A JURONG WEST STREET 81 SINGAPORE 641830
831,HOUGANG CTRL,HG,1.371315644,103.8899323,530831,831 HOUGANG CENTRAL SINGAPORE 530831
831,JURONG WEST ST 81,JW,1.344849056,103.6948142,640831,831 JURONG WEST STREET 81 SINGAPORE 640831
831,TAMPINES ST 83,TAP,1.350362805,103.9345545,520831,831 TAMPINES STREET 83 TAMPINES PALMWALK SINGAPORE 520831
831,WOODLANDS ST 83,WL,1.439357385,103.7914567,730831,831 WOODLANDS STREET 83 SINGAPORE 730831
832,HOUGANG CTRL,HG,1.370634202,103.889799,530832,832 HOUGANG CENTRAL SINGAPORE 530832
832,JURONG WEST ST 81,JW,1.344024114,103.6952204,640832,832 JURONG WEST STREET 81 SINGAPORE 640832
832,TAMPINES ST 82,TAP,1.350101715,103.9353978,520832,832 TAMPINES STREET 82 TAMPINES PALMWALK SINGAPORE 520832
832,WOODLANDS ST 83,WL,1.439669378,103.7907615,730832,832 WOODLANDS STREET 83 SINGAPORE 730832
832,YISHUN ST 81,YS,1.414735356,103.8347037,760832,832 YISHUN STREET 81 SINGAPORE 760832
833,HOUGANG CTRL,HG,1.370869982,103.8896709,530833,833 HOUGANG CENTRAL SINGAPORE 530833
833,JURONG WEST ST 81,JW,1.343744024,103.6943573,640833,833 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640833
833,TAMPINES ST 83,TAP,1.350689363,103.9339915,520833,833 TAMPINES STREET 83 TAMPINES PALMWALK SINGAPORE 520833
833,WOODLANDS ST 83,WL,1.440137407,103.7905661,730833,833 WOODLANDS STREET 83 SINGAPORE 730833
833,YISHUN ST 81,YS,1.414548363,103.8341044,760833,833 YISHUN STREET 81 SINGAPORE 760833
834,HOUGANG CTRL,HG,1.369878403,103.8898597,530834,834 HOUGANG CENTRAL SINGAPORE 530834
834,JURONG WEST ST 81,JW,1.343089299,103.6940543,640834,834 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640834
834,TAMPINES ST 82,TAP,1.350234611,103.9357645,520834,834 TAMPINES STREET 82 TAMPINES PALMWALK SINGAPORE 520834
834,WOODLANDS ST 83,WL,1.440078172,103.7910757,730834,834 WOODLANDS STREET 83 SINGAPORE 730834
834,YISHUN ST 81,YS,1.41508807,103.8339995,760834,834 YISHUN STREET 81 SINGAPORE 760834
835,HOUGANG CTRL,HG,1.370363556,103.8899996,530835,835 HOUGANG CENTRAL SINGAPORE 530835
835,JURONG WEST ST 81,JW,1.343504591,103.6937055,640835,835 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640835
835,TAMPINES ST 83,TAP,1.351138337,103.9338631,520835,835 TAMPINES STREET 83 TAMPINES PALMWALK SINGAPORE 520835
835,WOODLANDS ST 83,WL,1.440461444,103.7910545,730835,835 WOODLANDS STREET 83 SINGAPORE 730835
835,YISHUN ST 81,YS,1.41511033,103.8334154,760835,835 YISHUN STREET 81 SINGAPORE 760835
836,HOUGANG CTRL,HG,1.37008345,103.8907953,530836,836 HOUGANG CENTRAL SINGAPORE 530836
836,JURONG WEST ST 81,JW,1.342630964,103.6934649,640836,836 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640836
836,TAMPINES ST 82,TAP,1.350576894,103.9352048,520836,836 TAMPINES STREET 82 TAMPINES PALMWALK SINGAPORE 520836
836,WOODLANDS ST 83,WL,1.440410831,103.7917361,730836,836 WOODLANDS STREET 83 SINGAPORE 730836
836,YISHUN ST 81,YS,1.415452186,103.8330911,760836,836 YISHUN STREET 81 SINGAPORE 760836
837,HOUGANG CTRL,HG,1.36931023,103.8915253,530837,837 HOUGANG CENTRAL SINGAPORE 530837
837,JURONG WEST ST 81,JW,1.34307733,103.692906,640837,837 JURONG WEST STREET 81 KIDSCAMPUS JURONG WEST LLP SINGAPORE 640837
837,TAMPINES ST 83,TAP,1.350887814,103.9344586,520837,837 TAMPINES STREET 83 TAMPINES PALMWALK SINGAPORE 520837
837,WOODLANDS ST 82,WL,1.441169177,103.7915734,730837,837 WOODLANDS STREET 82 SINGAPORE 730837
837,YISHUN ST 81,YS,1.416042708,103.8330865,760837,837 YISHUN STREET 81 SINGAPORE 760837
838,HOUGANG CTRL,HG,1.369877458,103.8914128,530838,838 HOUGANG CENTRAL SINGAPORE 530838
838,JURONG WEST ST 81,JW,1.343849015,103.6935081,640838,838 JURONG WEST STREET 81 BRILLIANT STUDENT CARE SINGAPORE 640838
838,TAMPINES ST 82,TAP,1.350853252,103.9353799,520838,838 TAMPINES STREET 82 TAMPINES PALMWALK SINGAPORE 520838
838,WOODLANDS ST 82,WL,1.441899984,103.7912336,730838,838 WOODLANDS STREET 82 SINGAPORE 730838
838,YISHUN ST 81,YS,1.416421787,103.8335598,760838,838 YISHUN STREET 81 SINGAPORE 760838
839,JURONG WEST ST 81,JW,1.34357907,103.6927717,640839,839 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640839
839,TAMPINES ST 83,TAP,1.351205652,103.9345357,520839,839 TAMPINES STREET 83 TAMPINES PALMWALK SINGAPORE 520839
839,WOODLANDS ST 82,WL,1.44272214,103.7917313,730839,839 WOODLANDS STREET 82 SINGAPORE 730839
839,YISHUN ST 81,YS,1.415817996,103.8339831,760839,839 YISHUN STREET 81 SINGAPORE 760839
84,BEDOK NTH ST 4,BD,1.331782451,103.9392084,460084,84 BEDOK NORTH STREET 4 SINGAPORE 460084
84,C'WEALTH CL,QT,1.303636046,103.7994617,140084,84 COMMONWEALTH CLOSE COMMONWEALTH HEIGHTS SINGAPORE 140084
84,LOR 2 TOA PAYOH,TP,1.335221458,103.8476536,310084,84 LORONG 2 TOA PAYOH SINGAPORE 310084
84,TELOK BLANGAH HTS,BM,1.276853136,103.8099486,100084,84 TELOK BLANGAH HEIGHTS SINGAPORE 100084
84,WHAMPOA DR,KWN,1.32319023,103.857028,320084,84 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 320084
84A,LOR 2 TOA PAYOH,TP,1.335355004,103.8470299,311084,84A LORONG 2 TOA PAYOH SINGAPORE 311084
84B,LOR 2 TOA PAYOH,TP,1.335765023,103.8468026,312084,84B LORONG 2 TOA PAYOH SINGAPORE 312084
840,JURONG WEST ST 81,JW,1.344019655,103.6922409,640840,840 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640840
840,TAMPINES ST 82,TAP,1.351142175,103.9356169,520840,840 TAMPINES STREET 82 KAMPUNG SENANG STUDENT CARE CENTRE SINGAPORE 520840
840,WOODLANDS ST 82,WL,1.443812821,103.7924011,730840,840 WOODLANDS STREET 82 SINGAPORE 730840
840,YISHUN ST 81,YS,1.415715362,103.8334104,760840,840 YISHUN STREET 81 SINGAPORE 760840
841,JURONG WEST ST 81,JW,1.344551834,103.6928373,640841,841 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640841
841,TAMPINES ST 83,TAP,1.351609241,103.934497,520841,841 TAMPINES STREET 83 TAMPINES PALMWALK SINGAPORE 520841
841,WOODLANDS ST 82,WL,1.443506075,103.7917082,730841,841 WOODLANDS STREET 82 SINGAPORE 730841
841,YISHUN ST 81,YS,1.416013226,103.8343686,760841,841 YISHUN STREET 81 SINGAPORE 760841
842,JURONG WEST ST 81,JW,1.344478546,103.6934788,640842,842 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640842
842,SIMS AVE,GL,1.317952721,103.90161,400842,842 SIMS AVENUE SINGAPORE 400842
842,TAMPINES ST 82,TAP,1.351738509,103.9359524,520842,842 TAMPINES STREET 82 TAMPINES VILLE SINGAPORE 520842
842,WOODLANDS ST 82,WL,1.443437705,103.7922554,730842,842 WOODLANDS STREET 82 SINGAPORE 730842
842B,TAMPINES ST 82,TAP,1.35132562,103.9369211,522842,842B TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 522842
842C,TAMPINES ST 82,TAP,1.350928954,103.9367585,523842,842C TAMPINES STREET 82 HDB PUBLIC SHELTERS SINGAPORE 523842
842D,TAMPINES ST 82,TAP,1.350596555,103.9375503,524842,842D TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 524842
842E,TAMPINES ST 82,TAP,1.351571209,103.938445,525842,842E TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 525842
842F,TAMPINES ST 82,TAP,1.351864803,103.9377843,526842,842F TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 526842
842G,TAMPINES ST 82,TAP,1.352076747,103.9371117,527842,842G TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 527842
842H,TAMPINES ST 82,TAP,1.351616679,103.9370705,528842,842H TAMPINES STREET 82 TAMPINES ARCADIA SINGAPORE 528842
843,JURONG WEST ST 81,JW,1.344190398,103.6940369,640843,843 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640843
843,TAMPINES ST 83,TAP,1.351879216,103.9346909,520843,843 TAMPINES STREET 83 TAMPINES VILLE SINGAPORE 520843
843,WOODLANDS ST 82,WL,1.44314929,103.7930551,730843,843 WOODLANDS STREET 82 SINGAPORE 730843
844,JURONG WEST ST 81,JW,1.344938255,103.6923822,640844,844 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640844
844,SIMS AVE,GL,1.318183439,103.9013112,400844,844 SIMS AVENUE SINGAPORE 400844
844,TAMPINES ST 82,TAP,1.352105835,103.9365309,520844,844 TAMPINES STREET 82 TAMPINES VILLE SINGAPORE 520844
844,WOODLANDS AVE 4,WL,1.443925225,103.793219,730844,844 WOODLANDS AVENUE 4 SINGAPORE 730844
844,YISHUN ST 81,YS,1.415625173,103.8354465,760844,844 YISHUN STREET 81 KHATIB CENTRAL SINGAPORE 760844
845,JURONG WEST ST 81,JW,1.344576437,103.6918397,640845,845 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640845
845,TAMPINES ST 83,TAP,1.352182556,103.9349268,520845,845 TAMPINES STREET 83 TAMPINES VILLE SINGAPORE 520845
845,WOODLANDS ST 82,WL,1.442754559,103.7925321,730845,845 WOODLANDS STREET 82 SINGAPORE 730845
846,JURONG WEST ST 81,JW,1.345397945,103.6917023,640846,846 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640846
846,SIMS AVE,GL,1.317602618,103.9017072,400846,846 SIMS AVENUE SINGAPORE 400846
846,TAMPINES ST 82,TAP,1.352157369,103.9359235,520846,846 TAMPINES STREET 82 TAMPINES VILLE SINGAPORE 520846
846,WOODLANDS AVE 4,WL,1.443426738,103.7936128,730846,846 WOODLANDS AVENUE 4 SINGAPORE 730846
846,YISHUN RING RD,YS,1.416786347,103.8346416,760846,846 YISHUN RING ROAD KHATIB CENTRAL SINGAPORE 760846
847,JURONG WEST ST 81,JW,1.345371505,103.6918696,640847,847 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640847
847,TAMPINES ST 83,TAP,1.352511077,103.935059,520847,847 TAMPINES STREET 83 TAMPINES VILLE SINGAPORE 520847
847,WOODLANDS ST 82,WL,1.44215341,103.7917334,730847,847 WOODLANDS STREET 82 SINGAPORE 730847
848,JURONG WEST ST 81,JW,1.345708272,103.6920181,640848,848 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640848
848,SIMS AVE,GL,1.31720886,103.9014318,400848,848 SIMS AVENUE SINGAPORE 400848
848,TAMPINES ST 82,TAP,1.352475829,103.9360574,520848,848 TAMPINES STREET 82 TAMPINES VILLE SINGAPORE 520848
848,WOODLANDS ST 82,WL,1.441782188,103.7917581,730848,848 WOODLANDS STREET 82 SINGAPORE 730848
848,YISHUN ST 81,YS,1.41624345,103.835249,760848,848 YISHUN STREET 81 KHATIB CENTRAL SINGAPORE 760848
849,JURONG WEST ST 81,JW,1.345838738,103.6916523,640849,849 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640849
849,TAMPINES ST 83,TAP,1.352840291,103.9355209,520849,849 TAMPINES STREET 83 TAMPINES VILLE SINGAPORE 520849
849,WOODLANDS ST 82,WL,1.441310594,103.7920656,730849,849 WOODLANDS STREET 82 SINGAPORE 730849
849,YISHUN RING RD,YS,1.416960498,103.8353478,760849,849 YISHUN RING ROAD KHATIB CENTRAL SINGAPORE 760849
85,C'WEALTH CL,QT,1.304074953,103.7993317,140085,85 COMMONWEALTH CLOSE COMMONWEALTH HEIGHTS SINGAPORE 140085
85,CIRCUIT RD,GL,1.322652411,103.8857553,370085,85 CIRCUIT ROAD SINGAPORE 370085
85,LOR 4 TOA PAYOH,TP,1.336285362,103.8484286,310085,85 LORONG 4 TOA PAYOH SINGAPORE 310085
85,TELOK BLANGAH HTS,BM,1.277222539,103.8087204,100085,85 TELOK BLANGAH HEIGHTS SINGAPORE 100085
85,WHAMPOA DR,KWN,1.322789203,103.8564445,320085,85 WHAMPOA DRIVE MY FIRST SKOOL SINGAPORE 320085
85A,LOR 4 TOA PAYOH,TP,1.336284836,103.8494058,311085,85A LORONG 4 TOA PAYOH SINGAPORE 311085
85B,LOR 4 TOA PAYOH,TP,1.336285352,103.848443,312085,85B LORONG 4 TOA PAYOH SINGAPORE 312085
85C,LOR 4 TOA PAYOH,TP,1.336285709,103.8474794,313085,85C LORONG 4 TOA PAYOH SINGAPORE 313085
850,HOUGANG CTRL,HG,1.369716381,103.8934299,530850,850 HOUGANG CENTRAL SINGAPORE 530850
850,JURONG WEST ST 81,JW,1.346431219,103.6919404,640850,850 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640850
850,TAMPINES ST 82,TAP,1.353043673,103.9359656,520850,850 TAMPINES STREET 82 TAMPINES VILLE SINGAPORE 520850
850,WOODLANDS ST 82,WL,1.440949816,103.7920838,730850,850 WOODLANDS STREET 82 SINGAPORE 730850
850,YISHUN ST 81,YS,1.416030951,103.8362391,760850,850 YISHUN STREET 81 KHATIB EVERGREEN I SINGAPORE 760850
851,HOUGANG CTRL,HG,1.370168991,103.8936261,530851,851 HOUGANG CENTRAL SINGAPORE 530851
851,JURONG WEST ST 81,JW,1.346591667,103.6924742,640851,851 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640851
851,TAMPINES ST 83,TAP,1.3529487,103.9349407,520851,851 TAMPINES STREET 83 TAMPINES VILLE SINGAPORE 520851
851,WOODLANDS ST 83,WL,1.44046012,103.7926756,730851,851 WOODLANDS STREET 83 SINGAPORE 730851
851,YISHUN ST 81,YS,1.415587726,103.8368107,760851,851 YISHUN STREET 81 KHATIB EVERGREEN I SINGAPORE 760851
852,HOUGANG CTRL,HG,1.369700518,103.8937572,530852,852 HOUGANG CENTRAL SINGAPORE 530852
852,JURONG WEST ST 81,JW,1.347446205,103.6928279,640852,852 JURONG WEST STREET 81 HDB PUBLIC SHELTERS SINGAPORE 640852
852,TAMPINES ST 82,TAP,1.352703789,103.9364485,520852,852 TAMPINES STREET 82 TAMPINES VILLE SINGAPORE 520852
852,WOODLANDS ST 83,WL,1.439381398,103.792382,730852,852 WOODLANDS STREET 83 SINGAPORE 730852
852,YISHUN ST 81,YS,1.416059602,103.8367958,760852,852 YISHUN STREET 81 KHATIB EVERGREEN I SINGAPORE 760852
853,HOUGANG CTRL,HG,1.369283267,103.8940711,530853,853 HOUGANG CENTRAL SINGAPORE 530853
853,JURONG WEST ST 81,JW,1.347169512,103.6930875,640853,853 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640853
853,TAMPINES ST 83,TAP,1.353272606,103.9350675,520853,853 TAMPINES STREET 83 TAMPINES VILLE SINGAPORE 520853
853,WOODLANDS ST 83,WL,1.439424025,103.7931011,730853,853 WOODLANDS STREET 83 SINGAPORE 730853
853,YISHUN RING RD,YS,1.416451295,103.8367411,760853,853 YISHUN RING ROAD KHATIB EVERGREEN I SINGAPORE 760853
854,JURONG WEST ST 81,JW,1.347316253,103.6960614,640854,854 JURONG WEST STREET 81 SINGAPORE 640854
854,TAMPINES ST 82,TAP,1.353026837,103.9365844,520854,854 TAMPINES STREET 82 TAMPINES VILLE SINGAPORE 520854
854,WOODLANDS ST 83,WL,1.439792923,103.7930674,730854,854 WOODLANDS STREET 83 SINGAPORE 730854
854,YISHUN RING RD,YS,1.416596919,103.8374029,760854,854 YISHUN RING ROAD KHATIB EVERGREEN I SINGAPORE 760854
